5208 - PLAZA MATHEU	 	 Emitido el 05/03/2025 	 	 Frecuencia: MENSUAL
NADAL Y ZACCARO SA	 	CUIT	30657033770	 CBU: 0140191801520805008070
	 			   CUENTA CORRIENTE EN PESOS
	 			   2-CTA CTE PERSONA JURIDICA
	 			 50080/7
7 ESQ.63 1500
LA PLATA	 	 	 	 Cantidad de Titulares: 001
----------------------------------------------------------------------------------------------------------- 
----------------------------------------------------------------------------------------------------------- 
FECHA,CONCEPTO,IMPORTE,Fecha Valor,Saldo
31/01/2025,SALDO ANTERIOR,0,,92554748.51 
03/02/2025,PAGO CUOTA,COM,GASTOS PRESTAMO 1987 BIYCSA,-803611.51,03-02,91751137.00 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-4821.67,03-02,91746315.33 
03/02/2025,CR.TRAN. 30574816870 AMERICAN EXPRESS,44638.25,03-02,91790953.58 
03/02/2025,IMPUESTO CREDITO -LEY 25413    0001,-267.83,03-02,91790685.75 
03/02/2025,RETENCION ARBA                 0001,-1115.90,03-02,91789569.85 
03/02/2025,IMPUESTO DEBITO -LEY 25413     0001,-6.70,03-02,91789563.15 
03/02/2025,CR.DEBIN 03/02-S.220335 C:30657033770,4753.54,03-02,91794316.69 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-28.52,03-02,91794288.17 
03/02/2025,RETENCION ARBA,-118.80,03-02,91794169.37 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-0.71,03-02,91794168.66 
03/02/2025,CR.DEBIN 03/02-S.951851 C:30657033770,13864.48,03-02,91808033.14 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-83.19,03-02,91807949.95 
03/02/2025,RETENCION ARBA,-346.60,03-02,91807603.35 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-2.08,03-02,91807601.27 
03/02/2025,CR.DEBIN 03/02-S.784427 C:30657033770,2871.93,03-02,91810473.20 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-17.23,03-02,91810455.97 
03/02/2025,RETENCION ARBA,-71.70,03-02,91810384.27 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-0.43,03-02,91810383.84 
03/02/2025,CR.DEBIN 03/02-S.956341 C:30657033770,8516.75,03-02,91818900.59 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-51.10,03-02,91818849.49 
03/02/2025,RETENCION ARBA,-212.90,03-02,91818636.59 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-1.28,03-02,91818635.31 
03/02/2025,CR.DEBIN 03/02-S.959614 C:30657033770,2376.77,03-02,91821012.08 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-14.26,03-02,91820997.82 
03/02/2025,RETENCION ARBA,-59.40,03-02,91820938.42 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-0.36,03-02,91820938.06 
03/02/2025,BIP DB TR 03/02-C.000219912109 DES:0014-03-520805107474,-3000000.00,03-02,88820938.06 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-18000.00,03-02,88802938.06 
03/02/2025,COMISION TRANSFERENCIA/GIRO,-3350.00,03-02,88799588.06 
03/02/2025,CR.DEBIN 03/02-S.727473 C:30657033770,10101.26,03-02,88809689.32 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-60.61,03-02,88809628.71 
03/02/2025,RETENCION ARBA,-252.50,03-02,88809376.21 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-1.52,03-02,88809374.69 
03/02/2025,CR.DEBIN 03/02-S.748655 C:30657033770,17528.66,03-02,88826903.35 
03/02/2025,IMPUESTO CREDITO -LEY 25413,-105.17,03-02,88826798.18 
03/02/2025,RETENCION ARBA,-438.20,03-02,88826359.98 
03/02/2025,IMPUESTO DEBITO -LEY 25413,-2.63,03-02,88826357.35 
03/02/2025,FEDERACION PATR RE.208143314 ID.0432925410000000200125,-221395.70,03-02,88604961.65 
03/02/2025,IMPUESTO DEBITO -LEY 25413     1989 DEBITO DIRECTO Y AUTOMATI,-1328.37,03-02,88603633.28 
03/02/2025,FEDERACION PATR RE.208149738 ID.0803339648000000251224,-12554.00,03-02,88591079.28 
03/02/2025,IMPUESTO DEBITO -LEY 25413     1989 DEBITO DIRECTO Y AUTOMATI,-75.32,03-02,88591003.96 
04/02/2025,CR.TRAN. 30574816870 AMERICAN EXPRESS,30961.85,04-02,88621965.81 
04/02/2025,IMPUESTO CREDITO -LEY 25413    0001,-185.77,04-02,88621780.04 
04/02/2025,RETENCION ARBA                 0001,-774.00,04-02,88621006.04 
04/02/2025,IMPUESTO DEBITO -LEY 25413     0001,-4.64,04-02,88621001.40 
04/02/2025,CR.DEBIN 03/02-S.346764 C:30657033770,47832.46,04-02,88668833.86 
04/02/2025,CR.DEBIN 03/02-S.637550 C:30657033770,27520.99,04-02,88696354.85 
04/02/2025,CR.DEBIN 03/02-S.408398 C:30657033770,20499.62,04-02,88716854.47 
04/02/2025,CR.DEBIN 03/02-S.646275 C:30657033770,13129.66,04-02,88729984.13 
04/02/2025,CR.DEBIN 03/02-S.472076 C:30657033770,10893.52,04-02,88740877.65 
04/02/2025,CR.DEBIN 03/02-S.449485 C:30657033770,7922.56,04-02,88748800.21 
04/02/2025,CR.DEBIN 03/02-S.129453 C:30657033770,6635.14,04-02,88755435.35 
04/02/2025,CR.DEBIN 03/02-S.961223 C:30657033770,5347.73,04-02,88760783.08 
04/02/2025,PAGOS A COMERCIOS VISA - L. 0000221252 - C. 00003907330,170766.32,04-02,88931549.40 
04/02/2025,IMPUESTO CREDITO -LEY 25413    1002 MEDIOS DE PAGO,-1024.60,04-02,88930524.80 
04/02/2025,RETENCION ARBA                 1002 MEDIOS DE PAGO,-4269.10,04-02,88926255.70 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1002 MEDIOS DE PAGO,-25.61,04-02,88926230.09 
04/02/2025,PAGOS A COMERCIOS VISA - L. 0000221148 - C. 00003907330,153504.62,04-02,89079734.71 
04/02/2025,IMPUESTO CREDITO -LEY 25413    1002 MEDIOS DE PAGO,-921.03,04-02,89078813.68 
04/02/2025,RETENCION ARBA                 1002 MEDIOS DE PAGO,-3837.60,04-02,89074976.08 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1002 MEDIOS DE PAGO,-23.03,04-02,89074953.05 
04/02/2025,PAGOS A COMERCIOS MASTERCARD - L. 0000221099 - C. 00003907330,96061.68,04-02,89171014.73 
04/02/2025,IMPUESTO CREDITO -LEY 25413    1002 MEDIOS DE PAGO,-576.37,04-02,89170438.36 
04/02/2025,RETENCION ARBA                 1002 MEDIOS DE PAGO,-2401.50,04-02,89168036.86 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1002 MEDIOS DE PAGO,-14.41,04-02,89168022.45 
04/02/2025,PAGOS A COMERCIOS MASTERCARD - L. 0000221203 - C. 00003907330,14863.87,04-02,89182886.32 
04/02/2025,IMPUESTO CREDITO -LEY 25413    1002 MEDIOS DE PAGO,-89.18,04-02,89182797.14 
04/02/2025,RETENCION ARBA                 1002 MEDIOS DE PAGO,-371.50,04-02,89182425.64 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1002 MEDIOS DE PAGO,-2.23,04-02,89182423.41 
04/02/2025,CHEQUE DE CAMARA 005869870,-2690164.64,04-02,86492258.77 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1950 COMPENSACION DE VALORES,-16140.99,04-02,86476117.78 
04/02/2025,CHEQUE DE CAMARA 008592124,-2145015.61,04-02,84331102.17 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1950 COMPENSACION DE VALORES,-12870.09,04-02,84318232.08 
04/02/2025,CHEQUE DE CAMARA 009687284,-3500000.00,04-02,80818232.08 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1950 COMPENSACION DE VALORES,-21000.00,04-02,80797232.08 
04/02/2025,CHEQUE DE CAMARA 009687288,-2730033.25,04-02,78067198.83 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1950 COMPENSACION DE VALORES,-16380.20,04-02,78050818.63 
04/02/2025,CHEQUE DE CAMARA 009687291,-1105482.14,04-02,76945336.49 
04/02/2025,IMPUESTO DEBITO -LEY 25413     1950 COMPENSACION DE VALORES,-6632.89,04-02,76938703.60 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,2339105.06,04-02,79277808.66 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-14034.63,04-02,79263774.03 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-58477.60,04-02,79205296.43 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-350.87,04-02,79204945.56 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,239890.50,04-02,79444836.06 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-1439.34,04-02,79443396.72 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-5997.20,04-02,79437399.52 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-35.98,04-02,79437363.54 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,390970.34,04-02,79828333.88 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-2345.82,04-02,79825988.06 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-9774.20,04-02,79816213.86 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-58.65,04-02,79816155.21 
04/02/2025,CR.DEBIN 04/02-S.103806 C:30657033770,1683.54,04-02,79817838.75 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-10.10,04-02,79817828.65 
04/02/2025,RETENCION ARBA,-42.00,04-02,79817786.65 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-0.25,04-02,79817786.40 
04/02/2025,CR.DEBIN 04/02-S.010776 C:30657033770,7922.56,04-02,79825708.96 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-47.54,04-02,79825661.42 
04/02/2025,RETENCION ARBA,-198.00,04-02,79825463.42 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-1.19,04-02,79825462.23 
04/02/2025,CR.DEBIN 04/02-S.118650 C:30657033770,9408.04,04-02,79834870.27 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-56.45,04-02,79834813.82 
04/02/2025,RETENCION ARBA,-235.20,04-02,79834578.62 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-1.41,04-02,79834577.21 
04/02/2025,CHEQUE DE CAMARA 009687300,-2000000.00,04-02,77834577.21 
04/02/2025,IMPUESTO DEBITO -LEY 25413     4200 REGION Y CASA MAR DEL PLA,-12000.00,04-02,77822577.21 
04/02/2025,CR.DEBIN 04/02-S.130007 C:30657033770,8417.72,04-02,77830994.93 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-50.51,04-02,77830944.42 
04/02/2025,RETENCION ARBA,-210.40,04-02,77830734.02 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-1.26,04-02,77830732.76 
04/02/2025,CR.DEBIN 04/02-S.131541 C:30657033770,1247.80,04-02,77831980.56 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-7.49,04-02,77831973.07 
04/02/2025,RETENCION ARBA,-31.10,04-02,77831941.97 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-0.19,04-02,77831941.78 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,2520400.86,04-02,80352342.64 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-15122.41,04-02,80337220.23 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-63010.00,04-02,80274210.23 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-378.06,04-02,80273832.17 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,931708.97,04-02,81205541.14 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-5590.25,04-02,81199950.89 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-23292.70,04-02,81176658.19 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-139.76,04-02,81176518.43 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,525431.40,04-02,81701949.83 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-3152.59,04-02,81698797.24 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-13135.70,04-02,81685661.54 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-78.81,04-02,81685582.73 
04/02/2025,CR.TRAN. 30624944255ETESORERIA GENERAL PCIA BS 00D00,374844.58,04-02,82060427.31 
04/02/2025,IMPUESTO CREDITO -LEY 25413    2000 REGION Y CASA MATRIZ LA P,-2249.07,04-02,82058178.24 
04/02/2025,RETENCION ARBA                 2000 REGION Y CASA MATRIZ LA P,-9371.10,04-02,82048807.14 
04/02/2025,IMPUESTO DEBITO -LEY 25413     2000 REGION Y CASA MATRIZ LA P,-56.23,04-02,82048750.91 
04/02/2025,CR.DEBIN 04/02-S.059610 C:30657033770,8912.88,04-02,82057663.79 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-53.48,04-02,82057610.31 
04/02/2025,RETENCION ARBA,-222.80,04-02,82057387.51 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-1.34,04-02,82057386.17 
04/02/2025,CR.DEBIN 04/02-S.477012 C:30657033770,11883.84,04-02,82069270.01 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-71.30,04-02,82069198.71 
04/02/2025,RETENCION ARBA,-297.00,04-02,82068901.71 
04/02/2025,IMPUESTO DEBITO -LEY 25413,-1.78,04-02,82068899.93 
04/02/2025,CR.DEBIN 04/02-S.173341 C:30657033770,7922.56,04-02,82076822.49 
04/02/2025,IMPUESTO CREDITO -LEY 25413,-47.54,04-02,82076774.95 
