"Fecha de Emisión";"Tipo de Comprobante";"Punto de Venta";"Número Desde";"Número Hasta";"Cód. Autorización";"Tipo Doc. Receptor";"Nro. Doc. Receptor";"Denominación Receptor";"Tipo Cambio";"Moneda";"Imp. Neto Gravado IVA 0%";"IVA 2,5%";"Imp. Neto Gravado IVA 2,5%";"IVA 5%";"Imp. Neto Gravado IVA 5%";"IVA 10,5%";"Imp. Neto Gravado IVA 10,5%";"IVA 21%";"Imp. Neto Gravado IVA 21%";"IVA 27%";"Imp. Neto Gravado IVA 27%";"Imp. Neto Gravado Total";"Imp. Neto No Gravado";"Imp. Op. Exentas";"Otros Tributos";"Total IVA";"Imp. Total"
2026-01-02;1;6;1980;1980;76010234339880;80;30657877669;EMPRESA DISTRIBUIDORA LA PLATA SOCIEDAD ANONIMA EDELAP S A;1,00;$;;;;;;;;364462,81;1735537,19;;;1735537,19;0,00;0,00;0,00;364462,81;2100000,01
2026-01-02;6;8;140349;140349;76010214185337;99;0;;1,00;$;;;;;;;;888,60;4231,40;;;4231,40;0,00;0,00;0,00;888,60;5120,00
2026-01-02;6;8;140356;140356;76010217520194;99;0;;1,00;$;;;;;;;;433,88;2066,12;;;2066,12;0,00;0,00;0,00;433,88;2500,00
2026-01-02;6;8;140383;140383;76010257871887;99;0;;1,00;$;;;;;;;;3991,74;19008,26;;;19008,26;0,00;0,00;0,00;3991,74;23000,00
2026-01-02;6;8;140344;140344;76010207913443;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2026-01-02;6;8;140361;140361;76010224345703;99;0;;1,00;$;;;;;;;;1319,01;6280,99;;;6280,99;0,00;0,00;0,00;1319,01;7600,00
2026-01-02;6;8;140338;140338;76010195686584;99;0;;1,00;$;;;;;;;;3384,30;16115,70;;;16115,70;0,00;0,00;0,00;3384,30;19500,00
2026-01-02;6;8;140405;140405;76010291457927;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140416;140416;76010311566412;99;0;;1,00;$;;;;;;273,67;2606,33;;;;;2606,33;0,00;0,00;0,00;273,67;2880,00
2026-01-02;6;8;140346;140346;76010211347228;99;0;;1,00;$;;;;;;;;3957,02;18842,97;;;18842,97;0,00;0,00;0,00;3957,02;22800,00
2026-01-02;6;8;140418;140418;76010314980405;99;0;;1,00;$;;;;;;;;6768,60;32231,40;;;32231,40;0,00;0,00;0,00;6768,60;39000,00
2026-01-02;6;8;140350;140350;76010214714387;99;0;;1,00;$;;;;;;;;2655,37;12644,63;;;12644,63;0,00;0,00;0,00;2655,37;15300,00
2026-01-02;6;8;140379;140379;76010254893845;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140396;140396;76010278183135;99;0;;1,00;$;;;;;;;;867,77;4132,23;;;4132,23;0,00;0,00;0,00;867,77;5000,00
2026-01-02;6;8;140340;140340;76010198890944;99;0;;1,00;$;;;;;;;;1214,88;5785,12;;;5785,12;0,00;0,00;0,00;1214,88;7000,00
2026-01-02;6;8;140408;140408;76010294943033;99;0;;1,00;$;;;;;;;;1266,94;6033,06;;;6033,06;0,00;0,00;0,00;1266,94;7300,00
2026-01-02;6;8;140345;140345;76010208198159;99;0;;1,00;$;;;;;;;;3297,52;15702,48;;;15702,48;0,00;0,00;0,00;3297,52;19000,00
2026-01-02;6;8;140357;140357;76010218032768;99;0;;1,00;$;;;;;;;;4859,50;23140,50;;;23140,50;0,00;0,00;0,00;4859,50;28000,00
2026-01-02;6;8;140370;140370;76010244851480;99;0;;1,00;$;;;;;;;;1666,12;7933,88;;;7933,88;0,00;0,00;0,00;1666,12;9600,00
2026-01-02;6;8;140388;140388;76010264940860;99;0;;1,00;$;;;;;;;;3123,97;14876,03;;;14876,03;0,00;0,00;0,00;3123,97;18000,00
2026-01-02;6;8;140375;140375;76010251639150;99;0;;1,00;$;;;;;;;;937,19;4462,81;;;4462,81;0,00;0,00;0,00;937,19;5400,00
2026-01-02;6;8;140409;140409;76010295079230;99;0;;1,00;$;;;;;;;;5033,06;23966,94;;;23966,94;0,00;0,00;0,00;5033,06;29000,00
2026-01-02;6;8;140397;140397;76010278495945;99;0;;1,00;$;;;;;;;;1249,59;5950,41;;;5950,41;0,00;0,00;0,00;1249,59;7200,00
2026-01-02;6;8;140358;140358;76010218214386;99;0;;1,00;$;;;;;;;;10708,26;50991,73;;;50991,73;0,00;0,00;0,00;10708,26;61700,00
2026-01-02;6;8;140413;140413;76010305139001;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2026-01-02;6;8;140419;140419;76010315328658;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140410;140410;76010295204880;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2026-01-02;6;8;140376;140376;76010251886517;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140389;140389;76010268598068;99;0;;1,00;$;;;;;;;;7462,81;35537,19;;;35537,19;0,00;0,00;0,00;7462,81;43000,00
2026-01-02;6;8;140393;140393;76010274911524;99;0;;1,00;$;;;;;;;;763,64;3636,36;;;3636,36;0,00;0,00;0,00;763,64;4400,00
2026-01-02;6;8;140421;140421;76010322464058;99;0;;1,00;$;;;;;;;;3471,07;16528,93;;;16528,93;0,00;0,00;0,00;3471,07;20000,00
2026-01-02;6;8;140377;140377;76010252133846;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140341;140341;76010199437852;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140366;140366;76010238764381;99;0;;1,00;$;;;;;;;;30441,32;144958,67;;;144958,67;0,00;0,00;0,00;30441,32;175400,00
2026-01-02;6;8;140380;140380;76010255684515;99;0;;1,00;$;;;;;;;;1405,79;6694,21;;;6694,21;0,00;0,00;0,00;1405,79;8100,00
2026-01-02;6;8;140384;140384;76010259126445;99;0;;1,00;$;;;;;;;;6247,93;29752,07;;;29752,07;0,00;0,00;0,00;6247,93;36000,00
2026-01-02;6;8;140411;140411;76010299240340;99;0;;1,00;$;;;;;;;;10604,13;50495,87;;;50495,87;0,00;0,00;0,00;10604,13;61100,00
2026-01-02;6;8;140400;140400;76010285999425;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140362;140362;76010225656547;99;0;;1,00;$;;;;;;;;9371,90;44628,10;;;44628,10;0,00;0,00;0,00;9371,90;54000,00
2026-01-02;6;8;140351;140351;76010215781048;99;0;;1,00;$;;;;;;;;2169,42;10330,58;;;10330,58;0,00;0,00;0,00;2169,42;12500,00
2026-01-02;6;8;140371;140371;76010246001180;99;0;;1,00;$;;;;;;;;4165,29;19834,71;;;19834,71;0,00;0,00;0,00;4165,29;24000,00
2026-01-02;6;8;140364;140364;76010235908294;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140378;140378;76010252882551;99;0;;1,00;$;;;;;;;;3123,97;14876,03;;;14876,03;0,00;0,00;0,00;3123,97;18000,00
2026-01-02;6;8;140368;140368;76010242727145;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140352;140352;76010215984689;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2026-01-02;6;8;140365;140365;76010236043710;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140420;140420;76010319943451;99;0;;1,00;$;;;;;;;;520,66;2479,34;;;2479,34;0,00;0,00;0,00;520,66;3000,00
2026-01-02;6;8;140401;140401;76010286483480;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140342;140342;76010206226436;99;0;;1,00;$;;;;;;;;520,66;2479,34;;;2479,34;0,00;0,00;0,00;520,66;3000,00
2026-01-02;6;8;140417;140417;76010313227543;99;0;;1,00;$;;;;;;;;2776,86;13223,14;;;13223,14;0,00;0,00;0,00;2776,86;16000,00
2026-01-02;6;8;140392;140392;76010273155015;99;0;;1,00;$;;;;;;;;6247,93;29752,07;;;29752,07;0,00;0,00;0,00;6247,93;36000,00
2026-01-02;6;8;140415;140415;76010309949774;99;0;;1,00;$;;;;;;;;1909,09;9090,91;;;9090,91;0,00;0,00;0,00;1909,09;11000,00
2026-01-02;6;8;140412;140412;76010299902145;99;0;;1,00;$;;;;;;;;5362,81;25537,19;;;25537,19;0,00;0,00;0,00;5362,81;30900,00
2026-01-02;6;8;140339;140339;76010197301379;99;0;;1,00;$;;;;;;;;2846,28;13553,72;;;13553,72;0,00;0,00;0,00;2846,28;16400,00
2026-01-02;6;8;140406;140406;76010293279703;99;0;;1,00;$;;;;;;;;12575,70;59884,30;;;59884,30;0,00;0,00;0,00;12575,70;72460,00
2026-01-02;6;8;140343;140343;76010206575083;99;0;;1,00;$;;;;;;;;2863,64;13636,36;;;13636,36;0,00;0,00;0,00;2863,64;16500,00
2026-01-02;6;8;140372;140372;76010246591629;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140414;140414;76010306724653;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2026-01-02;6;8;140347;140347;76010213226051;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140353;140353;76010216503771;99;0;;1,00;$;;;;;;;;2256,20;10743,80;;;10743,80;0,00;0,00;0,00;2256,20;13000,00
2026-01-02;6;8;140386;140386;76010263468185;99;0;;1,00;$;;;;;;;;4581,82;21818,18;;;21818,18;0,00;0,00;0,00;4581,82;26400,00
2026-01-02;6;8;140390;140390;76010270080386;99;0;;1,00;$;;;;;;;;2186,78;10413,22;;;10413,22;0,00;0,00;0,00;2186,78;12600,00
2026-01-02;6;8;140363;140363;76010229812285;99;0;;1,00;$;;;;;;;;1648,76;7851,24;;;7851,24;0,00;0,00;0,00;1648,76;9500,00
2026-01-02;6;8;140394;140394;76010276743277;99;0;;1,00;$;;;;;;;;6247,93;29752,07;;;29752,07;0,00;0,00;0,00;6247,93;36000,00
2026-01-02;6;8;140395;140395;76010276846002;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140337;140337;76010194652828;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140367;140367;76010240089380;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140381;140381;76010256997762;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2026-01-02;6;8;140373;140373;76010250238613;99;0;;1,00;$;;;;;;;;347,11;1652,89;;;1652,89;0,00;0,00;0,00;347,11;2000,00
2026-01-02;6;8;140387;140387;76010263691759;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2026-01-02;6;8;140359;140359;76010223417524;99;0;;1,00;$;;;;;;570,14;5429,86;6247,93;29752,07;;;35181,93;0,00;0,00;0,00;6818,07;42000,00
2026-01-02;6;8;140402;140402;76010287181661;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140354;140354;76010216886928;99;0;;1,00;$;;;;;;;;1128,10;5371,90;;;5371,90;0,00;0,00;0,00;1128,10;6500,00
2026-01-02;6;8;140385;140385;76010260546351;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140391;140391;76010270474482;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-02;6;8;140404;140404;76010290755726;99;0;;1,00;$;;;;;;;;1110,74;5289,26;;;5289,26;0,00;0,00;0,00;1110,74;6400,00
2026-01-02;6;8;140360;140360;76010223619680;99;0;;1,00;$;;;;;;190,05;1809,95;7636,36;36363,64;;;38173,59;0,00;0,00;0,00;7826,41;46000,00
2026-01-02;6;8;140348;140348;76010213785171;99;0;;1,00;$;;;;;;114,03;1085,97;2082,64;9917,36;;;11003,33;0,00;0,00;0,00;2196,67;13200,00
2026-01-02;6;8;140399;140399;76010284192146;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140369;140369;76010243852710;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2026-01-02;6;8;140398;140398;76010280874265;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-02;6;8;140355;140355;76010217201101;99;0;;1,00;$;;;;;;;;1284,30;6115,70;;;6115,70;0,00;0,00;0,00;1284,30;7400,00
2026-01-02;6;8;140382;140382;76010257444375;99;0;;1,00;$;;;;;;;;4442,98;21157,03;;;21157,03;0,00;0,00;0,00;4442,98;25600,00
2026-01-02;6;8;140407;140407;76010294303466;99;0;;1,00;$;;;;;;;;38181,82;181818,19;;;181818,19;0,00;0,00;0,00;38181,82;220000,00
2026-01-02;6;8;140374;140374;76010250747937;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-02;6;8;140403;140403;76010287724626;99;0;;1,00;$;;;;;;;;10760,33;51239,67;;;51239,67;0,00;0,00;0,00;10760,33;62000,00
2026-01-02;6;6;4317;4317;76010265354235;80;30707045031;MINISTERIO DE DESARROLLO DE LA COMUNIDAD;1,00;$;;;;;;;;25634370,25;122068429,76;;;122068429,76;0,00;0,00;0,00;25634370,25;147702800,00
2026-01-03;6;8;140423;140423;76010359295378;99;0;;1,00;$;;;;;;;;2256,20;10743,80;;;10743,80;0,00;0,00;0,00;2256,20;13000,00
2026-01-03;6;8;140438;140438;76010375487678;99;0;;1,00;$;;;;;;;;1214,88;5785,12;;;5785,12;0,00;0,00;0,00;1214,88;7000,00
2026-01-03;6;8;140424;140424;76010359424346;99;0;;1,00;$;;;;;;;;3297,52;15702,48;;;15702,48;0,00;0,00;0,00;3297,52;19000,00
2026-01-03;6;8;140465;140465;76010401483653;99;0;;1,00;$;;;;;;;;3471,07;16528,93;;;16528,93;0,00;0,00;0,00;3471,07;20000,00
2026-01-03;6;8;140447;140447;76010385057451;99;0;;1,00;$;;;;;;;;3644,63;17355,37;;;17355,37;0,00;0,00;0,00;3644,63;21000,00
2026-01-03;6;8;140449;140449;76010387411733;99;0;;1,00;$;;;;;;;;885,12;4214,88;;;4214,88;0,00;0,00;0,00;885,12;5100,00
2026-01-03;6;8;140430;140430;76010364103898;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2026-01-03;6;8;140425;140425;76010359570705;99;0;;1,00;$;;;;;;;;3297,52;15702,48;;;15702,48;0,00;0,00;0,00;3297,52;19000,00
2026-01-03;6;8;140450;140450;76010387491326;99;0;;1,00;$;;;;;;;;69421,48;330578,50;;;330578,50;0,00;0,00;0,00;69421,48;400000,00
2026-01-03;6;8;140484;140484;76010422796677;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2026-01-03;6;8;140428;140428;76010361956488;99;0;;1,00;$;;;;;;;;5814,05;27685,95;;;27685,95;0,00;0,00;0,00;5814,05;33500,00
2026-01-03;6;8;140487;140487;76010427544964;99;0;;1,00;$;;;;;;142,53;1357,47;;;;;1357,47;0,00;0,00;0,00;142,53;1500,00
2026-01-03;6;8;140426;140426;76010359703413;99;0;;1,00;$;;;;;;;;2603,31;12396,69;;;12396,69;0,00;0,00;0,00;2603,31;15000,00
2026-01-03;6;8;140444;140444;76010380694952;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140482;140482;76010420626012;99;0;;1,00;$;;;;;;;;6942,15;33057,85;;;33057,85;0,00;0,00;0,00;6942,15;40000,00
2026-01-03;6;8;140485;140485;76010423078361;99;0;;1,00;$;;;;;;;;2256,20;10743,80;;;10743,80;0,00;0,00;0,00;2256,20;13000,00
2026-01-03;6;8;140467;140467;76010404301983;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2026-01-03;6;8;140442;140442;76010378571111;99;0;;1,00;$;;;;;;190,05;1809,95;5692,56;27107,44;;;28917,39;0,00;0,00;0,00;5882,61;34800,00
2026-01-03;6;8;140445;140445;76010380908997;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-03;6;8;140480;140480;76010418562663;99;0;;1,00;$;;;;;;;;2429,75;11570,25;;;11570,25;0,00;0,00;0,00;2429,75;14000,00
2026-01-03;6;8;140493;140493;76010442215499;99;0;;1,00;$;;;;;;;;4512,40;21487,60;;;21487,60;0,00;0,00;0,00;4512,40;26000,00
2026-01-03;6;8;140456;140456;76010395283772;99;0;;1,00;$;;;;;;;;4859,50;23140,50;;;23140,50;0,00;0,00;0,00;4859,50;28000,00
2026-01-03;6;8;140495;140495;76010444590182;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-03;6;8;140460;140460;76010399990783;99;0;;1,00;$;;;;;;;;4998,35;23801,65;;;23801,65;0,00;0,00;0,00;4998,35;28800,00
2026-01-03;6;8;140496;140496;76010444626029;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-03;6;8;140451;140451;76010388279875;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2026-01-03;6;8;140472;140472;76010409381149;99;0;;1,00;$;;;;;;;;3113,55;14826,45;;;14826,45;0,00;0,00;0,00;3113,55;17940,00
2026-01-03;6;8;140479;140479;76010414142678;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-03;6;8;140481;140481;76010419016493;99;0;;1,00;$;;;;;;;;6421,49;30578,51;;;30578,51;0,00;0,00;0,00;6421,49;37000,00
2026-01-03;6;8;140461;140461;76010400263000;99;0;;1,00;$;;;;;;171,04;1628,96;;;;;1628,96;0,00;0,00;0,00;171,04;1800,00
2026-01-03;6;8;140468;140468;76010404892083;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140469;140469;76010407217637;99;0;;1,00;$;;;;;;142,53;1357,47;694,21;3305,79;;;4663,26;0,00;0,00;0,00;836,74;5500,00
2026-01-03;6;8;140488;140488;76010430847296;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140473;140473;76010409534353;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140491;140491;76010435572252;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140452;140452;76010388598253;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-03;6;8;140439;140439;76010377015938;99;0;;1,00;$;;;;;;;;18223,14;86776,86;;;86776,86;0,00;0,00;0,00;18223,14;105000,00
2026-01-03;6;8;140489;140489;76010430938607;99;0;;1,00;$;;;;;;;;763,64;3636,36;;;3636,36;0,00;0,00;0,00;763,64;4400,00
2026-01-03;6;8;140477;140477;76010412103751;99;0;;1,00;$;;;;;;;;8157,02;38842,98;;;38842,98;0,00;0,00;0,00;8157,02;47000,00
2026-01-03;6;8;140435;140435;76010372148610;99;0;;1,00;$;;;;;;;;3471,07;16528,93;;;16528,93;0,00;0,00;0,00;3471,07;20000,00
2026-01-03;6;8;140433;140433;76010369902068;99;0;;1,00;$;;;;;;;;1214,88;5785,12;;;5785,12;0,00;0,00;0,00;1214,88;7000,00
2026-01-03;6;8;140466;140466;76010402751387;99;0;;1,00;$;;;;;;;;3123,97;14876,03;;;14876,03;0,00;0,00;0,00;3123,97;18000,00
2026-01-03;6;8;140446;140446;76010384033442;99;0;;1,00;$;;;;;;;;4512,40;21487,60;;;21487,60;0,00;0,00;0,00;4512,40;26000,00
2026-01-03;6;8;140431;140431;76010365340499;99;0;;1,00;$;;;;;;;;1561,98;7438,02;;;7438,02;0,00;0,00;0,00;1561,98;9000,00
2026-01-03;6;8;140429;140429;76010363060141;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2026-01-03;6;8;140440;140440;76010377231227;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140478;140478;76010412282719;99;0;;1,00;$;;;;;;;;12044,63;57355,37;;;57355,37;0,00;0,00;0,00;12044,63;69400,00
2026-01-03;6;8;140462;140462;76010400607931;99;0;;1,00;$;;;;;;;;3644,63;17355,37;;;17355,37;0,00;0,00;0,00;3644,63;21000,00
2026-01-03;6;8;140474;140474;76010409900484;99;0;;1,00;$;;;;;;;;2311,74;11008,26;;;11008,26;0,00;0,00;0,00;2311,74;13320,00
2026-01-03;6;8;140490;140490;76010431181299;99;0;;1,00;$;;;;;;;;1388,43;6611,57;;;6611,57;0,00;0,00;0,00;1388,43;8000,00
2026-01-03;6;8;140427;140427;76010361012256;99;0;;1,00;$;;;;;;;;624,79;2975,21;;;2975,21;0,00;0,00;0,00;624,79;3600,00
2026-01-03;6;8;140463;140463;76010400694430;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140432;140432;76010365608310;99;0;;1,00;$;;;;;;;;1214,88;5785,12;;;5785,12;0,00;0,00;0,00;1214,88;7000,00
2026-01-03;6;8;140453;140453;76010391381728;99;0;;1,00;$;;;;;;570,14;5429,86;;;;;5429,86;0,00;0,00;0,00;570,14;6000,00
2026-01-03;6;8;140470;140470;76010407721689;99;0;;1,00;$;;;;;;;;8590,91;40909,09;;;40909,09;0,00;0,00;0,00;8590,91;49500,00
2026-01-03;6;8;140458;140458;76010398469685;99;0;;1,00;$;;;;;;;;3991,74;19008,26;;;19008,26;0,00;0,00;0,00;3991,74;23000,00
2026-01-03;6;8;140441;140441;76010377425581;99;0;;1,00;$;;;;;;;;607,44;2892,56;;;2892,56;0,00;0,00;0,00;607,44;3500,00
2026-01-03;6;8;140483;140483;76010421939138;99;0;;1,00;$;;;;;;;;485,95;2314,05;;;2314,05;0,00;0,00;0,00;485,95;2800,00
2026-01-03;6;8;140454;140454;76010393775135;99;0;;1,00;$;;;;;;;;937,19;4462,81;;;4462,81;0,00;0,00;0,00;937,19;5400,00
2026-01-03;6;8;140464;140464;76010400864870;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140436;140436;76010372643301;99;0;;1,00;$;;;;;;;;1909,09;9090,91;;;9090,91;0,00;0,00;0,00;1909,09;11000,00
2026-01-03;6;8;140457;140457;76010396322307;99;0;;1,00;$;;;;;;;;1041,32;4958,68;;;4958,68;0,00;0,00;0,00;1041,32;6000,00
2026-01-03;6;8;140422;140422;76010358911315;99;0;;1,00;$;;;;;;;;694,21;3305,79;;;3305,79;0,00;0,00;0,00;694,21;4000,00
2026-01-03;6;8;140437;140437;76010375101664;99;0;;1,00;$;;;;;;;;7462,81;35537,19;;;35537,19;0,00;0,00;0,00;7462,81;43000,00
2026-01-03;6;8;140475;140475;76010410300734;99;0;;1,00;$;;;;;;;;13016,53;61983,47;;;61983,47;0,00;0,00;0,00;13016,53;75000,00
2026-01-03;6;8;140494;140494;76010443474056;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140476;140476;76010410402568;99;0;;1,00;$;;;;;;125,43;1194,57;;;;;1194,57;0,00;0,00;0,00;125,43;1320,00
2026-01-03;6;8;140486;140486;76010427013964;99;0;;1,00;$;;;;;;;;9198,35;43801,65;;;43801,65;0,00;0,00;0,00;9198,35;53000,00
2026-01-03;6;8;140434;140434;76010370618813;99;0;;1,00;$;;;;;;;;6768,60;32231,40;;;32231,40;0,00;0,00;0,00;6768,60;39000,00
2026-01-03;6;8;140471;140471;76010408113014;99;0;;1,00;$;;;;;;;;3505,79;16694,21;;;16694,21;0,00;0,00;0,00;3505,79;20200,00
2026-01-03;6;8;140459;140459;76010398890688;99;0;;1,00;$;;;;;;;;3818,18;18181,82;;;18181,82;0,00;0,00;0,00;3818,18;22000,00
2026-01-03;6;8;140443;140443;76010380123950;99;0;;1,00;$;;;;;;;;8330,58;39669,42;;;39669,42;0,00;0,00;0,00;8330,58;48000,00
2026-01-03;6;8;140455;140455;76010394236062;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-03;6;8;140448;140448;76010387189838;99;0;;1,00;$;;;;;;266,06;2533,94;347,11;1652,89;;;4186,83;0,00;0,00;0,00;613,17;4800,00
2026-01-03;6;8;140492;140492;76010439182418;99;0;;1,00;$;;;;;;;;624,79;2975,21;;;2975,21;0,00;0,00;0,00;624,79;3600,00
2026-01-05;1;8;1681;1681;76010602427182;80;30521298495;EVEREX ARGENTINA SOCIEDAD ANONIMA;1,00;$;;;;;;;;3297,52;15702,48;;;15702,48;0,00;0,00;0,00;3297,52;19000,00
2026-01-05;1;8;1682;1682;76010617693049;80;30646558391;MARIN CONSTRUCCIONES S A;1,00;$;;;;;;;;72892,56;347107,44;;;347107,44;0,00;0,00;0,00;72892,56;420000,00
2026-01-05;6;8;140508;140508;76010567723596;99;0;;1,00;$;;;;;;;;1648,76;7851,24;;;7851,24;0,00;0,00;0,00;1648,76;9500,00
2026-01-05;6;8;140509;140509;76010570872760;99;0;;1,00;$;;;;;;;;2082,64;9917,36;;;9917,36;0,00;0,00;0,00;2082,64;12000,00
2026-01-05;6;8;140522;140522;76010589952702;99;0;;1,00;$;;;;;;;;1735,54;8264,46;;;8264,46;0,00;0,00;0,00;1735,54;10000,00
2026-01-05;6;8;140556;140556;76010611986358;99;0;;1,00;$;;;;;;;;8330,58;39669,42;;;39669,42;0,00;0,00;0,00;8330,58;48000,00
2026-01-05;6;8;140580;140580;76010637292820;99;0;;1,00;$;;;;;;;;520,66;2479,34;;;2479,34;0,00;0,00;0,00;520,66;3000,00
